trienio,indice_trienio,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima,id_curso,id_curso_campus,id_curso_turno,id_curso_modalidade,id_curso_campus_turno,id_oferta,id_oferta_num,amplitude,delta_min,delta_max,delta_amplitude,ordem,total_trienios
2020-2022,3,2022,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-4.013,-0.12,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R1_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,403,3.893,1.1610000000000005,-25.933,-27.093999999999998,3,4
2021-2023,4,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-30.833,-30.833,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R1_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,403,0.0,-26.82,-30.712999999999997,-3.893,4,4
2018-2020,1,2020,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-93.87,-50.055,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R1_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,404,43.815000000000005,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-35.372,-22.447,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R1_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,404,12.925,58.498000000000005,27.608,-30.890000000000004,2,4
2020-2022,3,2022,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-12.46,40.572,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R1_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,404,53.032000000000004,22.912,63.019000000000005,40.107,3,4
2021-2023,4,2023,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-4.337,-4.337,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R1_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,404,0.0,8.123000000000001,-44.909000000000006,-53.032000000000004,4,4
2018-2020,1,2020,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-76.441,-2.832,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,405,73.60900000000001,,,,1,5
2019-2021,2,2021,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,22.311,28.161,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,405,5.850000000000001,98.75200000000001,30.993000000000002,-67.75900000000001,2,5
2020-2022,3,2022,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-6.499,38.946,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,405,45.445,-28.81,10.784999999999997,39.595,3,5
2021-2023,4,2023,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-1.811,86.786,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,405,88.59700000000001,4.688,47.84,43.15200000000001,4,5
2022-2024,5,2024,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-86.268,-18.416,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,405,67.852,-84.457,-105.202,-20.745000000000005,5,5
2018-2020,1,2020,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-9.63,67.493,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,406,77.12299999999999,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,18.037,52.683,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,406,34.646,27.667,-14.809999999999995,-42.47699999999999,2,5
2020-2022,3,2022,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,72.441,79.533,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,406,7.091999999999999,54.404,26.85,-27.554000000000002,3,5
2021-2023,4,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,36.288,66.401,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,406,30.113,-36.153000000000006,-13.132000000000005,23.021,4,5
2022-2024,5,2024,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-18.151,16.198,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,406,34.349000000000004,-54.43899999999999,-50.202999999999996,4.236000000000004,5,5
2018-2020,1,2020,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-84.214,-84.214,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,407,0.0,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,1.051,1.051,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,407,0.0,85.265,85.265,0.0,2,4
2020-2022,3,2022,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,13.926,13.926,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,407,0.0,12.875,12.875,0.0,3,4
2021-2023,4,2023,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-37.354,5.191,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_NPPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,407,42.545,-51.28,-8.735,42.545,4,4
2023-2025,6,2025,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,14.796,18.796,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPIQ,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,408,4.0,,,,1,1
2023-2025,6,2025,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,50.704,50.704,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPIQ,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,409,0.0,,,,1,1
2023-2025,6,2025,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-10.117,7.338,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_NPPIQ,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,410,17.455000000000002,,,,1,1
2023-2025,6,2025,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_NPPIQ_PCD,EP_R2_NPPIQ_PCD,True,R2,NPPIQ,True,1.0,0.119,0.119,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_NPPIQ_PCD,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,411,0.0,,,,1,1
2018-2020,1,2020,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-83.874,19.707,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,412,103.58099999999999,,,,1,4
2019-2021,2,2021,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-17.25,63.724,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,412,80.97399999999999,66.624,44.016999999999996,-22.607,2,4
2020-2022,3,2022,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-50.438,-14.608,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,412,35.83,-33.188,-78.332,-45.14399999999999,3,4
2021-2023,4,2023,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-59.032,1.504,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,412,60.535999999999994,-8.593999999999994,16.112000000000002,24.705999999999996,4,4
2018-2020,1,2020,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-41.496,19.612,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,413,61.108000000000004,,,,1,4
2019-2021,2,2021,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.082,-15.667,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,413,18.415,7.4140000000000015,-35.278999999999996,-42.693000000000005,2,4
2020-2022,3,2022,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-18.29,26.718,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,413,45.007999999999996,15.792000000000002,42.385,26.592999999999996,3,4
2021-2023,4,2023,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-63.95,27.148,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,413,91.098,-45.660000000000004,0.4299999999999997,46.09,4,4
2018-2020,1,2020,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-77.467,14.729,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,414,92.196,,,,1,3
2019-2021,2,2021,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-73.518,-0.575,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,414,72.943,3.948999999999998,-15.303999999999998,-19.253,2,3
2020-2022,3,2022,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-48.92,-1.44,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_PPI,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,414,47.480000000000004,24.598,-0.865,-25.462999999999994,3,3
2023-2025,6,2025,Ceilândia,Farmácia (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-83.68,-4.707,Farmácia (Bacharelado),Farmácia (Bacharelado) | Ceilândia,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPIQ,Farmácia (Bacharelado) | Ceilândia | Diurno,Farmácia (Bacharelado) | Ceilândia | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,415,78.97300000000001,,,,1,1
2023-2025,6,2025,Darcy Ribeiro,Farmácia (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-19.971,38.952,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Diurno,Farmácia (Bacharelado) | EP_R2_PPIQ,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno,Farmácia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,416,58.923,,,,1,1
2023-2025,6,2025,Darcy Ribeiro,Farmácia (Bacharelado),Noturno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-46.669,-21.564,Farmácia (Bacharelado),Farmácia (Bacharelado) | Darcy Ribeiro,Farmácia (Bacharelado) | Noturno,Farmácia (Bacharelado) | EP_R2_PPIQ,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno,Farmácia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,417,25.104999999999997,,,,1,1
2018-2020,1,2020,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-72.833,65.201,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | AC,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,418,138.034,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-69.896,33.582,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | AC,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,418,103.47800000000001,2.9369999999999976,-31.618999999999993,-34.55599999999998,2,5
2020-2022,3,2022,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-65.778,92.933,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | AC,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,418,158.711,4.117999999999995,59.351000000000006,55.233000000000004,3,5
2021-2023,4,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-30.256,34.653,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | AC,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,418,64.90899999999999,35.522000000000006,-58.28000000000001,-93.80200000000002,4,5
2023-2025,6,2025,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-100.426,-3.548,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | AC,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,418,96.878,-70.17,-38.201,31.96900000000001,5,5
2018-2020,1,2020,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,7.704,29.933,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | CN,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,419,22.229,,,,1,2
2021-2023,4,2023,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-23.598,-23.598,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | CN,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,419,0.0,-31.302,-53.531,-22.229,2,2
2018-2020,1,2020,Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-16.795,-16.795,Filosofia (Bacharelado/Licenciatura),Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro,Filosofia (Bacharelado/Licenciatura) | Diurno,Filosofia (Bacharelado/Licenciatura) | EP_R1_NPPI,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Filosofia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,420,0.0,,,,1,3
